name,a20_DAC,apoptosis_DAC,bclxl_DAC,bid_DAC,caspase_DAC,ceramide_DAC,creb_DAC,ctla4_DAC,cytoskeletonsignaling_DAC,disc_DAC,erk_DAC,fas_DAC,fasl_DAC,fast_DAC,flip_DAC,fyn_DAC,gap_DAC,gpcr_DAC,grb2_DAC,gzmb_DAC,iap_DAC,ifng_DAC,ifngt_DAC,il2_DAC,il2ra_DAC,il2rat_DAC,il2rb_DAC,il2rbt_DAC,jak_DAC,lck_DAC,mcl1_DAC,mek_DAC,nfat_DAC,nfkb_DAC,p2_DAC,p27_DAC,pdgfr_DAC,pi3k_DAC,plcg1_DAC,proliferation_DAC,rantes_DAC,ras_DAC,s1p_DAC,sfas_DAC,smad_DAC,socs_DAC,sphk1_DAC,stat3_DAC,tbet_DAC,tcr_DAC,tnf_DAC,tpl2_DAC,tradd_DAC,zap70_DAC,il15_DAC,stimuli_DAC,cd45_DAC,stimuli2_DAC,pdgf_DAC,tax_DAC
attr_51,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0
attr_52,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0
attr_53,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0
attr_54,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
attr_55,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
attr_56,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
attr_57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
attr_58,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
attr_59,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0
attr_60,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0
attr_61,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0
attr_62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
attr_63,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0
attr_64,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0
attr_65,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0
attr_66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
attr_67,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
attr_68,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0
attr_69,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0
attr_70,0.0,1.0,0.0,1.0,1.0,,,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,,0.0,-1.0,-1.0,,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
attr_71,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
attr_72,0.0,1.0,0.0,1.0,1.0,,0.0,,-1.0,,-1.0,1.0,0.0,0.0,,-1.0,1.0,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,,-1.0,,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
attr_73,0.0,,0.0,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0
attr_74,0.0,1.0,0.0,1.0,1.0,,,,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0
attr_75,0.0,1.0,0.0,1.0,1.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,,0.0,0.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0
attr_76,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,0.0,0.0
attr_77,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
attr_78,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,0.0
attr_79,0.0,,0.0,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0
attr_80,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0
attr_81,0.0,1.0,0.0,1.0,1.0,,,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,,0.0,-1.0,-1.0,,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,1.0,0.0
attr_82,0.0,1.0,0.0,1.0,1.0,,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0
attr_83,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0
attr_84,0.0,1.0,0.0,1.0,1.0,,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
attr_85,0.0,1.0,0.0,1.0,1.0,,0.0,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,,0.0,-1.0,-1.0,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0
attr_86,0.0,1.0,0.0,1.0,1.0,,0.0,,-1.0,,-1.0,1.0,0.0,0.0,,-1.0,1.0,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,,-1.0,,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0
attr_87,0.0,1.0,0.0,1.0,1.0,,0.0,,-1.0,,-1.0,1.0,0.0,0.0,,-1.0,1.0,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,,-1.0,,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0
attr_88,0.0,1.0,0.0,1.0,1.0,,0.0,,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0
attr_89,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0
attr_90,0.0,1.0,0.0,1.0,1.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,,0.0,0.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0
attr_91,0.0,1.0,0.0,1.0,1.0,,0.0,,-1.0,,-1.0,1.0,0.0,0.0,,-1.0,1.0,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,,-1.0,,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0
attr_92,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0
attr_93,0.0,1.0,0.0,1.0,1.0,,0.0,,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0
attr_94,0.0,1.0,0.0,1.0,1.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,,0.0,0.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0
attr_95,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,1.0
attr_96,0.0,1.0,0.0,1.0,1.0,,0.0,,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,,-1.0,,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0
attr_97,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0
attr_98,0.0,1.0,0.0,1.0,1.0,,0.0,,-1.0,,-1.0,1.0,0.0,0.0,,-1.0,1.0,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,,-1.0,,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0
attr_99,0.0,1.0,0.0,1.0,1.0,,0.0,,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,,-1.0,,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
attr_100,0.0,1.0,0.0,1.0,1.0,,,,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0
attr_101,0.0,1.0,0.0,1.0,1.0,,0.0,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,,0.0,-1.0,-1.0,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0
attr_102,0.0,1.0,0.0,1.0,1.0,,0.0,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,,0.0,-1.0,-1.0,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0
attr_103,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0
attr_104,0.0,1.0,0.0,1.0,1.0,,,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,,0.0,-1.0,-1.0,,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0
attr_105,0.0,1.0,0.0,1.0,1.0,,,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,,0.0,-1.0,-1.0,,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0
attr_106,0.0,1.0,0.0,1.0,1.0,,0.0,,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,,0.0,-1.0,-1.0,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0
