"","TF","symbol","gene"
"3244","V.RAD21_11","RAD21","RB1"
"3245","V.RAD21_11","RAD21","PML"
"3246","V.RAD21_11","RAD21","CD82"
"3247","V.RAD21_11","RAD21","ING5"
"3248","V.RAD21_11","RAD21","DOK4"
"3249","V.RAD21_11","RAD21","DYNLL1"
"3250","V.RAD21_11","RAD21","SNRPA"
"3251","V.RAD21_11","RAD21","TNC"
"3252","V.RAD21_11","RAD21","ICAM1"
"3253","V.RAD21_11","RAD21","SOS1"
"3254","V.RAD21_11","RAD21","SLC9A3R1"
"3255","V.RAD21_11","RAD21","TACC3"
"3256","V.RAD21_11","RAD21","NCL"
"3257","V.RAD21_11","RAD21","CASP9"
"3258","V.RAD21_11","RAD21","RFWD2"
"3259","V.RAD21_11","RAD21","CDC25A"
"3260","V.RAD21_11","RAD21","PRKACA"
"3261","V.RAD21_11","RAD21","CKAP5"
"3262","V.RAD21_11","RAD21","PTK2B"
"3263","V.RAD21_11","RAD21","SPTAN1"
"3264","V.RAD21_11","RAD21","TGFB1"
"3265","V.RAD21_11","RAD21","VTN"
"3266","V.RAD21_11","RAD21","ACTN4"
"3267","V.RAD21_11","RAD21","HSP90AA1"
"3268","V.RAD21_11","RAD21","IRS2"
"3269","V.RAD21_11","RAD21","UBC"
"3270","V.RAD21_11","RAD21","PIK3R1"
"3271","V.RAD21_11","RAD21","PRKCA"
"3272","V.RAD21_11","RAD21","MAD2L2"
"3273","V.RAD21_11","RAD21","TAF9"
"3274","V.RAD21_11","RAD21","AP2B1"
"3275","V.RAD21_11","RAD21","ITGB8"
"3276","V.RAD21_11","RAD21","PPM1D"
"3277","V.RAD21_11","RAD21","COL13A1"
"3278","V.RAD21_11","RAD21","RASA1"
"3279","V.RAD21_11","RAD21","HDAC3"
"3280","V.RAD21_11","RAD21","PTTG1"
"3281","V.RAD21_11","RAD21","PDGFRB"
"3282","V.RAD21_11","RAD21","MAPT"
"3283","V.RAD21_11","RAD21","BCAR1"
"3284","V.RAD21_11","RAD21","ITGB4"
"3285","V.RAD21_11","RAD21","PTPN1"
"3286","V.RAD21_11","RAD21","HTT"
"3287","V.RAD21_11","RAD21","SMAD2"
"3288","V.RAD21_11","RAD21","PRKDC"
"3289","V.RAD21_11","RAD21","GSN"
"3290","V.RAD21_11","RAD21","RASGRF1"
"3291","V.RAD21_11","RAD21","PTPRS"
"3292","V.RAD21_11","RAD21","EZR"
"3293","V.RAD21_11","RAD21","SERPINA1"
"3294","V.RAD21_11","RAD21","CD55"
"3295","V.RAD21_11","RAD21","SOCS1"
"3296","V.RAD21_11","RAD21","ARID3A"
"3297","V.RAD21_11","RAD21","STX1A"
"3298","V.RAD21_11","RAD21","MAP2K1"
"3299","V.RAD21_11","RAD21","SMURF2"
"3300","V.RAD21_11","RAD21","SF3B3"
"3301","V.RAD21_11","RAD21","PAK2"
"3302","V.RAD21_11","RAD21","ITGA3"
"3303","V.RAD21_11","RAD21","PLCG1"
"3304","V.RAD21_11","RAD21","ANXA1"
"3305","V.RAD21_11","RAD21","IGF1R"
"3306","V.RAD21_11","RAD21","RAD51"
"3307","V.RAD21_11","RAD21","SRC"
"3308","V.RAD21_11","RAD21","PLAUR"
"3309","V.RAD21_11","RAD21","SNRPD2"
"3310","V.RAD21_11","RAD21","GOPC"
"3311","V.RAD21_11","RAD21","TNK2"
"3312","V.RAD21_11","RAD21","KIF11"
"3313","V.RAD21_11","RAD21","CDC16"
"3314","V.RAD21_11","RAD21","MAPK13"
"3315","V.RAD21_11","RAD21","VASP"
"3316","V.RAD21_11","RAD21","E2F4"
"3317","V.RAD21_11","RAD21","HDAC1"
"3318","V.RAD21_11","RAD21","CASP1"
"3319","V.RAD21_11","RAD21","TJP1"
"3320","V.RAD21_11","RAD21","PRKCD"
"3321","V.RAD21_11","RAD21","MED28"
"3322","V.RAD21_11","RAD21","PLD2"
"3323","V.RAD21_11","RAD21","TBL1X"
"3324","V.RAD21_11","RAD21","HBEGF"
"3325","V.RAD21_11","RAD21","TBP"
"3326","V.RAD21_11","RAD21","WWOX"
"3327","V.RAD21_11","RAD21","PXN"
"3328","V.RAD21_11","RAD21","TAF12"
"3329","V.RAD21_11","RAD21","ITGAV"
"3330","V.RAD21_11","RAD21","CBLB"
"3331","V.RAD21_11","RAD21","CDC27"
"3332","V.RAD21_11","RAD21","SNRNP70"
"3333","V.RAD21_11","RAD21","PKN1"
"3334","V.RAD21_11","RAD21","ATF3"
"3335","V.RAD21_11","RAD21","TRIM24"
"3336","V.RAD21_11","RAD21","CEBPB"
"3337","V.RAD21_11","RAD21","NCOR2"
"3338","V.RAD21_11","RAD21","ANXA6"
"3339","V.RAD21_11","RAD21","PARD3"
"3340","V.RAD21_11","RAD21","RHOA"
"3341","V.RAD21_11","RAD21","CDC20"
"3342","V.RAD21_11","RAD21","TACC1"
"3343","V.RAD21_11","RAD21","KAT2B"
"3344","V.RAD21_11","RAD21","CASP7"
"3345","V.RAD21_11","RAD21","CCNA2"
"3346","V.RAD21_11","RAD21","ITGA5"
"3347","V.RAD21_11","RAD21","ANAPC10"
"3348","V.RAD21_11","RAD21","CHUK"
"3349","V.RAD21_11","RAD21","CDC42"
"3350","V.RAD21_11","RAD21","IL4R"
"3351","V.RAD21_11","RAD21","GIPC1"
"3352","V.RAD21_11","RAD21","MYC"
"3353","V.RAD21_11","RAD21","CXXC5"
"3354","V.RAD21_11","RAD21","CTNNB1"
"3355","V.RAD21_11","RAD21","CASP6"
"3356","V.RAD21_11","RAD21","CAMK2G"
"3357","V.RAD21_11","RAD21","TAF1B"
"3358","V.RAD21_11","RAD21","CBL"
"3359","V.RAD21_11","RAD21","MDM2"
"3360","V.RAD21_11","RAD21","PKIA"
"3361","V.RAD21_11","RAD21","RRM2B"
"3362","V.RAD21_11","RAD21","BCR"
"3363","V.RAD21_11","RAD21","AP2A1"
"3364","V.RAD21_11","RAD21","FAS"
"3365","V.RAD21_11","RAD21","BRCA1"
"3366","V.RAD21_11","RAD21","NUF2"
"3367","V.RAD21_11","RAD21","NCK1"
"3368","V.RAD21_11","RAD21","HNRNPK"
"3369","V.RAD21_11","RAD21","SELPLG"
"3370","V.RAD21_11","RAD21","PFN2"
"3371","V.RAD21_11","RAD21","YWHAB"
"3372","V.RAD21_11","RAD21","THBS1"
"3373","V.RAD21_11","RAD21","TFDP1"
"3374","V.RAD21_11","RAD21","LTBP3"
"3375","V.RAD21_11","RAD21","FBLN1"
"3376","V.RAD21_11","RAD21","BGN"
"3377","V.RAD21_11","RAD21","LRP1"
"3378","V.RAD21_11","RAD21","RRAS2"
"3379","V.RAD21_11","RAD21","NDC80"
"3380","V.SMAD3_02","SMAD3","HMGA2"
"3381","V.SMAD3_02","SMAD3","PIN1"
"3382","V.SMAD3_02","SMAD3","PAK2"
"3383","V.SMAD3_02","SMAD3","NMT1"
"3384","V.SMAD3_02","SMAD3","CAMK2G"
"3385","V.SMAD3_02","SMAD3","CAV1"
"3386","V.SMAD3_02","SMAD3","KLHL12"
"3387","V.SMAD3_02","SMAD3","ATP1B1"
"3388","V.SMAD3_02","SMAD3","BCAR1"
"3389","V.SMAD3_04","SMAD3","DNAJB2"
"3390","V.SMAD3_04","SMAD3","YWHAG"
"3391","V.SMAD3_04","SMAD3","IRS2"
"3392","V.SMAD3_04","SMAD3","PAG1"
"3393","V.SMAD3_04","SMAD3","CDC16"
"3394","V.SMAD3_04","SMAD3","SPARC"
"3395","V.SMAD3_04","SMAD3","ITGB1"
"3396","V.SMAD3_04","SMAD3","PBK"
"3397","V.SMAD3_04","SMAD3","SH3D19"
"3398","V.SMAD3_04","SMAD3","COPS6"
"3399","V.SMAD3_04","SMAD3","RAD51"
"3400","V.SMAD3_04","SMAD3","SPTAN1"
"3401","V.SMAD3_04","SMAD3","IL7R"
"3402","V.SMAD3_04","SMAD3","LCK"
"3403","V.SMAD3_04","SMAD3","PTK2"
"3404","V.SMAD3_04","SMAD3","HSPG2"
"3405","V.SMAD3_04","SMAD3","CD55"
"3406","V.SMAD3_04","SMAD3","BRCA1"
"3407","V.SMAD3_04","SMAD3","TBL1X"
"3408","V.SMAD3_04","SMAD3","COL13A1"
"3409","V.SMAD3_04","SMAD3","PKIA"
"3410","V.SMAD3_04","SMAD3","HABP4"
"3411","V.SMAD3_04","SMAD3","NMT2"
"3412","V.SMAD3_04","SMAD3","PRKCZ"
"3413","V.SMAD3_04","SMAD3","CDC27"
"3414","V.SMAD3_04","SMAD3","MAPK8"
"3415","V.SMAD3_04","SMAD3","PSEN1"
"3416","V.SMAD3_04","SMAD3","DLG4"
"3417","V.SMAD3_04","SMAD3","GPS2"
"3418","V.SMAD3_04","SMAD3","ACTB"
"3419","V.SMAD3_04","SMAD3","IFI16"
"3420","V.SMAD3_04","SMAD3","MOCOS"
"3421","V.SMAD3_04","SMAD3","CAMK2G"
"3422","V.SMAD3_04","SMAD3","TGFBR1"
"3423","V.SMAD3_04","SMAD3","SCAMP1"
"3424","V.SMAD3_04","SMAD3","GSK3B"
"3425","V.SMAD3_04","SMAD3","GRB10"
"3426","V.SMAD3_04","SMAD3","CASP3"
"3427","V.SMAD3_04","SMAD3","PRPF40A"
"3428","V.SMAD3_04","SMAD3","PLAUR"
"3429","V.SMAD3_04","SMAD3","MAPK13"
"3430","V.SMAD3_04","SMAD3","CDKN1A"
"3431","V.SMAD3_04","SMAD3","CHUK"
"3432","V.SMAD3_04","SMAD3","FN1"
"3433","V.SMAD3_04","SMAD3","NMT1"
"3434","V.SMAD3_04","SMAD3","RASA1"
"3435","V.SMAD3_04","SMAD3","TAF9"
"3436","V.SMAD3_04","SMAD3","HSP90AA1"
"3437","V.SMAD3_04","SMAD3","STUB1"
"3438","V.SMAD3_04","SMAD3","TSG101"
"3439","V.SMAD3_04","SMAD3","MYC"
"3440","V.SMAD3_04","SMAD3","PML"
"3441","V.SMAD3_04","SMAD3","RRAS2"
"3442","V.SMAD3_04","SMAD3","MAPT"
"3443","V.SMAD3_04","SMAD3","MAD2L2"
"3444","V.SMAD3_04","SMAD3","NUF2"
"3445","V.SMAD3_04","SMAD3","IGF1R"
"3446","V.SMAD3_04","SMAD3","HDAC2"
"3447","V.SMAD3_04","SMAD3","HIPK3"
"3448","V.SMAD3_04","SMAD3","SNRPD2"
"3449","V.SMAD3_04","SMAD3","GRB2"
"3450","V.SMAD3_04","SMAD3","GIPC1"
"3451","V.SMAD3_04","SMAD3","SOS1"
"3452","V.SMAD3_04","SMAD3","ARIH2"
"3453","V.SMAD3_04","SMAD3","LIMK2"
"3454","V.SMAD3_04","SMAD3","EEA1"
"3455","V.SMAD3_04","SMAD3","CASP8"
"3456","V.SMAD3_04","SMAD3","DDX5"
"3457","V.SMAD3_04","SMAD3","PRKACA"
"3458","V.SMAD3_04","SMAD3","CKAP5"
"3459","V.SMAD3_04","SMAD3","RFWD2"
"3460","V.SMAD3_04","SMAD3","AP2B1"
"3461","V.SMAD3_04","SMAD3","EZR"
"3462","V.SMAD3_04","SMAD3","TAF1B"
"3463","V.SMAD3_04","SMAD3","EP300"
"3464","V.SMAD3_04","SMAD3","ERBB2"
"3465","V.SMAD3_04","SMAD3","DAG1"
"3466","V.SMAD3_04","SMAD3","AP2A1"
"3467","V.SMAD3_04","SMAD3","COPS5"
"3468","V.SMAD3_04","SMAD3","FZR1"
"3469","V.SMAD3_04","SMAD3","CRKL"
"3470","V.SMAD3_04","SMAD3","COL4A2"
"3471","V.SMAD3_04","SMAD3","ATP1B1"
"3472","V.SMAD3_04","SMAD3","STAT5B"
"3473","V.SMAD3_04","SMAD3","SMURF2"
"3474","V.SMAD3_04","SMAD3","IRS1"
"3475","V.SMAD3_04","SMAD3","CDH1"
"3476","V.SMAD3_04","SMAD3","PIAS4"
"3477","V.SMAD3_04","SMAD3","PLK1"
"3478","V.SMAD3_04","SMAD3","PTTG1"
"3479","V.SMAD3_04","SMAD3","SRRM1"
"3480","V.SMAD3_04","SMAD3","STAT5A"
"3481","V.SMAD3_04","SMAD3","IL4R"
"3482","V.SMAD3_04","SMAD3","BGN"
"3483","V.SMAD3_04","SMAD3","NDC80"
"3484","V.SMAD3_04","SMAD3","YWHAB"
"3485","V.SMAD3_04","SMAD3","ING5"
"3486","V.SMAD3_04","SMAD3","SNRNP70"
"3487","V.SMAD3_04","SMAD3","TRIM33"
"3488","V.SMAD3_04","SMAD3","PKN1"
"3489","V.SMAD3_04","SMAD3","KAT2A"
"3490","V.SMAD3_04","SMAD3","IGFBP3"
"3491","V.SMAD3_04","SMAD3","SNRPA"
"3492","V.SMAD3_04","SMAD3","ARID3A"
"3493","V.SMAD3_04","SMAD3","ZHX1"
"3494","V.SMAD3_04","SMAD3","PIAS3"
"3495","V.SMAD3_04","SMAD3","DSP"
"3496","V.SMAD3_04","SMAD3","TFDP1"
"3497","V.SMAD3_04","SMAD3","PLSCR1"
"3498","V.SMAD3_04","SMAD3","CASP1"
"3499","V.SMAD3_04","SMAD3","TOP2A"
"3500","V.SMAD3_04","SMAD3","ADAM17"
"3501","V.SMAD3_04","SMAD3","TRIOBP"
"3502","V.SMAD3_04","SMAD3","UBE2I"
"3503","V.SMAD3_04","SMAD3","KAT2B"
"3504","V.SMAD3_04","SMAD3","CALM1"
"3505","V.SMAD3_04","SMAD3","STX6"
"3506","V.SMAD3_04","SMAD3","SNAP29"
"3507","V.SMAD3_04","SMAD3","CAPN1"
"3508","V.SMAD3_04","SMAD3","RASSF1"
"3509","V.SMAD3_04","SMAD3","KRT8"
"3510","V.SMAD3_04","SMAD3","TGM2"
"3511","V.SMAD3_04","SMAD3","S100A2"
"3512","V.SMAD3_04","SMAD3","USP8"
"3513","V.SMAD3_04","SMAD3","HTRA2"
"3514","V.SMAD3_04","SMAD3","SMAD3"
"3515","V.SMAD3_04","SMAD3","KLHL12"
"3516","V.SMAD3_04","SMAD3","ITGB8"
"3517","V.SMAD3_04","SMAD3","CABLES2"
"3518","V.SMAD3_04","SMAD3","PPM1D"
"3519","V.SMAD3_04","SMAD3","NCOR1"
"3520","V.SMAD3_04","SMAD3","BRCA2"
"3521","V.SMAD3_04","SMAD3","ITGB4"
"3522","V.SMAD3_04","SMAD3","PLD2"
"3523","V.SMAD3_04","SMAD3","BCR"
"3524","V.SMAD3_04","SMAD3","HNRNPK"
"3525","V.SMAD3_04","SMAD3","HRAS"
"3526","V.SMAD3_04","SMAD3","PTPN1"
"3527","V.SMAD3_04","SMAD3","NCK1"
"3528","V.SMAD3_04","SMAD3","CDK5"
"3529","V.SMAD3_04","SMAD3","CSNK2A1"
"3530","V.SMAD3_04","SMAD3","SLC9A3R1"
"3531","V.SMAD3_04","SMAD3","MAD2L1"
"3532","V.SMAD3_04","SMAD3","SOCS5"
"3533","V.SMAD3_04","SMAD3","CD82"
"3534","V.SMAD3_04","SMAD3","CASP9"
"3535","V.SMAD3_04","SMAD3","ATXN1"
"3536","V.SMAD3_04","SMAD3","SOCS1"
"3537","V.SMAD3_04","SMAD3","NCL"
"3538","V.SMAD3_04","SMAD3","PIAS1"
"3539","V.SMAD3_04","SMAD3","JUN"
"3540","V.SMAD3_04","SMAD3","SF3B3"
"3541","V.SMAD3_04","SMAD3","SET"
"3542","V.SMAD3_04","SMAD3","ABL1"
"3543","V.SMAD3_04","SMAD3","VTN"
"3544","V.SMAD3_04","SMAD3","PPP2R5A"
"3545","V.SMAD3_04","SMAD3","MBP"
"3546","V.SMAD3_04","SMAD3","FYN"
"3547","V.SMAD3_04","SMAD3","PTPRA"
"3548","V.SMAD3_04","SMAD3","CRK"
"3549","V.SMAD3_04","SMAD3","COL1A1"
"3550","V.SMAD3_04","SMAD3","BACE1"
"3551","V.SMAD3_04","SMAD3","UBC"
"3552","V.SMAD3_04","SMAD3","TPX2"
"3553","V.SMAD3_04","SMAD3","KIF11"
"3554","V.SMAD3_04","SMAD3","SETDB1"
"3555","V.SMAD3_04","SMAD3","CHEK1"
"3556","V.SMAD3_04","SMAD3","PRKCA"
"3557","V.SMAD3_04","SMAD3","EVL"
"3558","V.SMAD3_04","SMAD3","E2F4"
"3559","V.SMAD3_04","SMAD3","PSMC2"
"3560","V.SMAD3_04","SMAD3","SHC1"
"3561","V.SMAD3_04","SMAD3","TUBB"
"3562","V.SMAD3_04","SMAD3","SERBP1"
"3563","V.SMAD3_04","SMAD3","SELPLG"
"3564","V.SMAD3_04","SMAD3","PRKCD"
"3565","V.SMAD3_04","SMAD3","MDM2"
"3566","V.SMAD3_04","SMAD3","C3"
"3567","V.SMAD3_04","SMAD3","HDAC3"
"3568","V.SMAD3_04","SMAD3","TP53"
"3569","V.SMAD3_04","SMAD3","STAT3"
"3570","V.SMAD3_04","SMAD3","PPP2CA"
"3571","V.SMAD3_04","SMAD3","SRPK1"
"3572","V.SMAD3_04","SMAD3","GORASP1"
"3573","V.SMAD3_04","SMAD3","TACC3"
"3574","V.SMAD3_04","SMAD3","SOCS3"
"3575","V.SMAD3_04","SMAD3","BARD1"
"3576","V.SMAD3_04","SMAD3","MAP2K1"
"3577","V.SMAD3_04","SMAD3","TRIM24"
"3578","V.SMAD3_04","SMAD3","ITGA6"
"3579","V.SMAD3_04","SMAD3","RHOD"
"3580","V.SMAD3_04","SMAD3","PARD3"
"3581","V.SMAD3_04","SMAD3","ITGA3"
"3582","V.SMAD3_04","SMAD3","ITGB5"
"3583","V.SMAD3_04","SMAD3","PTPN11"
"3584","V.SMAD3_04","SMAD3","AURKA"
"3585","V.SMAD3_04","SMAD3","CDK1"
"3586","V.SMAD3_04","SMAD3","AR"
"3587","V.SMAD3_04","SMAD3","BCL3"
"3588","V.SMAD3_04","SMAD3","SNX9"
"3589","V.SMAD3_04","SMAD3","MMP14"
"3590","V.SMAD3_04","SMAD3","TGFB1"
"3591","V.SMAD3_04","SMAD3","TEC"
"3592","V.SMAD3_04","SMAD3","CASP6"
"3593","V.SMAD3_04","SMAD3","TNK2"
"3594","V.SMAD3_04","SMAD3","HMGB2"
"3595","V.SMAD3_04","SMAD3","CTNNB1"
"3596","V.SMAD3_04","SMAD3","CD44"
"3597","V.SMAD3_04","SMAD3","VIM"
"3598","V.SMAD3_04","SMAD3","TUBA4A"
"3599","V.SMAD3_04","SMAD3","ACTN4"
"3600","V.SMAD3_04","SMAD3","CSNK1D"
"3601","V.SMAD3_04","SMAD3","BUB1"
"3602","V.SMAD3_04","SMAD3","PPL"
"3603","V.SMAD3_04","SMAD3","PFN2"
"3604","V.SMAD3_04","SMAD3","BCAR1"
"3605","V.SMAD3_04","SMAD3","NR3C1"
"3606","V.SMAD3_04","SMAD3","HSPA1A"
"3607","V.SMAD3_04","SMAD3","WWOX"
"3608","V.SMAD3_04","SMAD3","LRP1"
"3609","V.SMAD3_04","SMAD3","ROCK1"
"3610","V.SMAD3_04","SMAD3","ADAM9"
"3611","V.SMAD3_04","SMAD3","MAPKAPK5"
"3612","V.SMAD3_04","SMAD3","HUWE1"
"3613","V.SMAD3_04","SMAD3","RASGRF1"
"3614","V.SMAD3_04","SMAD3","ATF3"
"3615","V.SMAD3_04","SMAD3","THBS1"
"3616","V.SMAD3_04","SMAD3","TOM1L1"
"3617","V.SMAD3_04","SMAD3","FGF13"
"3618","V.SMAD3_04","SMAD3","ANXA6"
"3619","V.SMAD3_04","SMAD3","SERPINA1"
"3620","V.SMAD3_04","SMAD3","PIK3R2"
"3621","V.SMAD3_04","SMAD3","PIN1"
"3622","V.SMAD3_04","SMAD3","CHD3"
"3623","V.SMAD3_04","SMAD3","CXXC5"
"3624","V.SMAD3_04","SMAD3","CTGF"
"3625","V.SMAD3_04","SMAD3","BIRC6"
"3626","V.SMAD3_04","SMAD3","PAK2"
"3627","V.SMAD3_04","SMAD3","NCOR2"
"3628","V.SMAD3_04","SMAD3","SH3YL1"
"3629","V.SMAD3_04","SMAD3","CSK"
"3630","V.SMAD3_04","SMAD3","ITGAV"
"3631","V.SMAD3_04","SMAD3","TGFA"
"3632","V.SMAD3_04","SMAD3","PIK3R1"
"3633","V.SMAD3_04","SMAD3","PKD1"
"3634","V.SMAD3_04","SMAD3","TNIK"
"3635","V.SMAD3_04","SMAD3","GSN"
"3636","V.SMAD3_04","SMAD3","SMAD2"
"3637","V.SMAD3_04","SMAD3","SDC2"
"3638","V.SMAD3_04","SMAD3","MED28"
"3639","V.SMAD3_04","SMAD3","PTPRF"
"3640","V.SMAD3_04","SMAD3","SVIL"
"3641","V.SMAD3_04","SMAD3","SRC"
"3642","V.SMAD3_04","SMAD3","DYNLL1"
"3643","V.SMAD3_04","SMAD3","PLCG1"
"3644","V.SMAD3_04","SMAD3","GOPC"
"3645","V.SMAD3_04","SMAD3","PAK1"
"3646","V.SMAD3_04","SMAD3","CBL"
"3647","V.SMAD3_04","SMAD3","LTBP3"
"3648","V.SMAD3_04","SMAD3","RRM2B"
"3649","V.SMAD3_04","SMAD3","DCN"
"3650","V.SMAD3_04","SMAD3","PTPRS"
"3651","V.SMAD3_04","SMAD3","JAK2"
"3652","V.SMAD3_04","SMAD3","DOK4"
"3653","V.SMAD3_04","SMAD3","CBLB"
"3654","V.SMAD3_04","SMAD3","HTT"
"3655","V.SMAD3_04","SMAD3","MEX3B"
"3656","V.SMAD3_04","SMAD3","ITGA5"
"3657","V.SMAD3_04","SMAD3","JAK1"
"3658","V.SMAD3_04","SMAD3","MSN"
"3659","V.SMAD3_04","SMAD3","KAT5"
"3660","V.SMAD3_04","SMAD3","TPR"
"3661","V.SMAD3_04","SMAD3","CAV1"
"3662","V.SMAD3_04","SMAD3","FBLN1"
"3663","V.SMAD3_04","SMAD3","FAS"
"3664","V.SMAD3_04","SMAD3","STAT1"
"3665","V.SMAD3_04","SMAD3","MSH2"
"3666","V.SMAD3_04","SMAD3","RHOA"
"3667","V.SMAD3_04","SMAD3","CTCF"
"3668","V.SMAD3_04","SMAD3","APBB1"
"3669","V.SMAD3_04","SMAD3","TAF12"
"3670","V.SMAD3_04","SMAD3","ANXA1"
"3671","V.SMAD3_04","SMAD3","STX1A"
"3672","V.SMAD3_04","SMAD3","NFKB1"
"3673","V.SMAD3_04","SMAD3","ICAM1"
"3674","V.SMAD3_04","SMAD3","TJP1"
"3675","V.SMAD3_04","SMAD3","CEBPB"
"3676","V.SMAD3_04","SMAD3","SMAD9"
"3677","V.SMAD3_04","SMAD3","PTK2B"
"3678","V.SMAD3_04","SMAD3","SP1"
"3679","V.SMAD3_04","SMAD3","ANAPC10"
"3680","V.SMAD3_04","SMAD3","DAXX"
"3681","V.SMAD3_04","SMAD3","SMAD5"
"3682","V.SMAD3_04","SMAD3","PRKDC"
"3683","V.SMAD3_04","SMAD3","PDGFRB"
"3684","V.SMAD3_04","SMAD3","CCNA2"
"3685","V.SMAD3_04","SMAD3","ITGB3"
"3686","V.SMAD3_04","SMAD3","CDC20"
"3687","V.SMAD3_04","SMAD3","AURKB"
"3688","V.SMAD3_04","SMAD3","TACC1"
"3689","V.SMAD3_04","SMAD3","SKIL"
"3690","V.SMAD3_04","SMAD3","LYN"
"3691","V.SMAD3_04","SMAD3","TNC"
"3692","V.SMAD3_04","SMAD3","CDC25A"
"3693","V.SMAD3_04","SMAD3","VASP"
"3694","V.SMAD3_04","SMAD3","EGFR"
"3695","V.SMAD3_04","SMAD3","HDAC1"
"3696","V.SMAD3_04","SMAD3","SMAD4"
"3697","V.SMAD3_04","SMAD3","PXN"
"3698","V.SMAD3_04","SMAD3","CDC42"
"3699","V.SMAD3_04","SMAD3","HMGA2"
"3700","V.SMAD3_04","SMAD3","RB1"
"3701","V.SMAD3_04","SMAD3","CREBBP"
"3702","V.SMAD3_04","SMAD3","CASP7"
"3703","V.SMAD3_04","SMAD3","HBEGF"
"3704","V.SMAD3_04","SMAD3","TBP"
