ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
V$FOSL1_05	1.8181818181818181	1.4112241549064655	1.2883720930232556	0.8412	0.004110469008026423
V$FOSL1_06	1.8181818181818181	1.4112241549064655	1.2883720930232556	0.8412	0.004110469008026423
V$HOXB2TBX21_01	0.9090909090909091	0.7056120774532327	1.2883720930232556	0.8324	0.032781960726402506
V$BTEB1_03	14.625	11.352149655398753	1.2883022549869905	0.7253	1.5970033557882127E-14
V$ZNF331_05	5.909090909090909	4.588119461765672	1.2879113018597996	0.641	7.685446082667766E-7
V$LRF_Q3	20.46590909090909	15.891040367574664	1.2878898182569185	0.8972	1.4469087691230615E-19
V$ZFP652_01	0.8409090909090909	0.6531014112241549	1.287562814070352	0.7797	0.038997444197416166
V$EGR2_Q6	17.420454545454543	13.53134230390548	1.2874151103565363	0.9376	6.991256513501679E-17
V$GFI1B_05	1.3181818181818181	1.0239579914670167	1.2873397435897436	0.8563	0.012842017648515548
V$HNF4_Q6_03	0.9886363636363636	0.7679684936002625	1.2873397435897436	1.0	0.02749629777074425
V$OZF_03	0.6590909090909091	0.5119789957335084	1.2873397435897436	0.619	0.061129238225449495
V$ZNF554_02	1.6477272727272727	1.279947489333771	1.2873397435897436	0.8244	0.0061320045633156284
V$BTEB2_Q3_01	21.21590909090909	16.481785362651788	1.2872336718438868	0.8668	3.807051490901342E-20
V$AREB6_01	1.1363636363636362	0.8828355759763702	1.287174721189591	0.9255	0.01952700956355441
V$LDSPOLYA_B	0.8068181818181818	0.626846078109616	1.2871073298429319	0.8974	0.04256864068936305
V$GLIS2_08	13.909090909090908	10.807351493272071	1.2870027330701488	0.7421	8.317627496169228E-14
V$HOXD13_05	1.25	0.971447325237939	1.286739864864865	0.9232	0.015147963241230881
V$ZNF675_02	6.545454545454545	5.08697079094191	1.2867096774193547	0.7512	2.2920100122187273E-7
V$REVERBALPHA_04	2.1704545454545454	1.6869051526091237	1.2866488326848249	0.6998	0.0019899588148223108
V$PPARARXRA_01	2.284090909090909	1.7755169018706924	1.2864371534195935	0.744	0.0015677551795417433
V$P53_05	1.625	1.263537906137184	1.2860714285714285	0.6815	0.006620786815749827
V$MYOD_Q6	1.9204545454545454	1.4932720708893996	1.2860714285714283	0.9234	0.0034684748352909953
V$E2F8_02	3.215909090909091	2.500820479159829	1.2859416010498688	0.723	2.2234909528793303E-4
V$EGR1_18	23.14772727272727	18.001312766655726	1.2858910665451229	0.7465	1.1749956057922791E-21
V$EGR4_06	8.397727272727272	6.531014112241549	1.2858228643216079	0.7238	5.9095559766630516E-9
V$TBX18_03	2.0	1.5556284870364292	1.2856540084388186	0.8345	0.0029497705913335494
V$ETS1_06	2.4090909090909087	1.8739744010502133	1.2855516637478106	0.8723	0.0012318269378645032
V$RORB_04	1.1136363636363638	0.8664259927797834	1.2853219696969698	0.6976	0.021149013606666437
V$ZFP786_01	1.2272727272727273	0.9550377420413522	1.2850515463917527	0.7848	0.016391386890139976
V$JUND_02	1.4886363636363635	1.1585165736790286	1.2849504249291783	0.8126	0.009150366680943812
