Gene_Symbol	MCF10A.mean	MDA_MB-231.mean	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB-231_1	N_MDA_MB-231_2	N_MDA_MB-231_3	N_MDA_MB-231_4
MLXIP	10.39846956	10.36261806	10.31716437	10.47560291	10.285076	10.46518409	10.41394284	10.30235985	10.43735062	10.31191804
TRAPPC8	9.758303563	9.844153394	9.76329629	9.72414458	9.84162883	9.76851547	9.73595928	9.85211501	9.83166748	9.87807715
MON1B	9.068574135	8.435793533	9.07372753	8.87082885	9.00858101	8.77084195	8.63227651	8.52439822	8.70970287	8.37898346
MORC2	9.421096311	9.303453096	9.30924066	9.49701717	9.27876275	9.47683906	9.37216138	9.32515683	9.31645122	9.28908498
ANKRD6	1.492545575	2.779137654	2.0811987	2.08507942	2.03665677	2.20403146	2.34759766	2.35705383	2.20558516	2.44964157
ZHX2	7.807972944	6.696514462	7.79273037	7.30024496	7.82490471	7.05472755	7.20188465	6.58033715	7.22590201	6.36156129
CLSTN1	11.93000427	11.58244269	11.89039977	11.84455488	11.83322935	11.86702476	11.76741853	11.52762525	11.74839806	11.54260328
WDR37	8.819737727	7.915396125	8.60437565	8.69292631	8.60605463	8.65251927	7.95097902	8.1955885	8.0708138	8.22719899
ABLIM3	12.96061938	11.29787255	12.31356388	12.88542918	12.26892316	12.93665429	11.70632326	11.63454116	11.65762104	11.64332564
FOXJ3	9.836830362	10.22094058	9.69966986	9.65164864	10.11930195	10.07495547	10.21807098	10.02735502	10.23744726	10.04070881
UBOX5	7.775231638	6.899611502	7.73112917	7.39224971	7.84077608	7.27693816	7.18732284	6.99092266	7.12959103	7.05371359
KIAA0907	9.034899966	9.142369796	9.27136137	8.59064142	9.37113156	8.6686402	8.97572913	9.19406205	8.95327514	9.23493436
ZBTB1	10.27319356	9.055887484	10.03851493	9.98153409	10.09932333	10.03260198	9.4834527	9.15145764	9.47489325	9.12806946
BAHD1	8.686718008	8.196455494	8.66369825	8.42477644	8.68393679	8.54122176	8.23214943	8.36064424	8.24351633	8.36345117
DIS3	10.67118796	10.44511223	10.50093236	10.79456111	10.42359133	10.7223425	10.42287581	10.55994027	10.45825824	10.50427603
CEP164	8.630725397	9.023388707	8.74925132	8.75336448	8.63523343	8.7045283	8.83192082	9.10808988	8.79022102	9.00116945
DENND3	8.515092766	8.208821134	8.59391234	8.20486197	8.65252998	8.18237219	8.51502728	7.84256965	8.45209409	8.0522935
CARD8	7.96453701	7.535781495	8.16758825	7.52296312	8.05181787	7.5082934	7.50684906	7.6645929	7.43392096	7.79720737
ARSG	4.967009837	4.048892765	4.80380576	4.65936398	4.81300487	4.50203954	4.59687493	3.95921633	4.45215374	4.11009713
RUFY3	7.621251514	7.789157531	7.63694456	7.70254647	7.58371248	7.69614827	7.65417309	7.78623984	7.66966307	7.87858591
BTBD3	8.973650403	8.518600962	8.71043786	8.9748142	8.74505987	9.03023243	8.48081962	8.64339117	8.5213591	8.77744019
SBNO2	9.207554161	10.40524184	9.55892656	9.41272665	9.52182726	9.37364374	10.35108828	9.9874888	10.31807762	9.97861262
EPN2	9.571952159	9.300600603	9.42055523	9.49231666	9.49825647	9.63736439	9.36776789	9.392542	9.38967375	9.27074251
TRAK1	9.473214278	10.13145385	9.69718961	9.46554013	9.64947021	9.58291329	10.23571832	9.62343932	10.17642481	9.80654164
DHX30	9.65474516	10.3372778	9.75777612	9.86506058	9.7505601	9.81529258	10.06884294	10.35995204	10.0523162	10.28734194
SACM1L	9.21721888	9.097854602	9.26090943	9.16477109	9.0793078	9.2430764	8.9544035	9.08928396	9.27564009	9.13462983
FAN1	8.475316703	8.054667427	8.40081251	8.37462299	8.39468549	8.37885341	8.04144915	8.23344848	8.02645336	8.25462023
WDR47	8.769951116	8.187510281	8.55802515	8.6539789	8.70138623	8.67428158	8.17771536	8.3961844	8.12177378	8.4986998
RALY	10.60379517	10.88474225	10.57677501	10.73482689	10.50949307	10.78821967	10.73781602	10.941793	10.67744279	10.91383633
NCBP2	10.47306261	10.46581637	10.37593185	10.52372751	10.42976823	10.54273959	10.39598614	10.52668589	10.42415314	10.5111969
MAPRE1	11.27898613	11.98525223	11.01202328	11.67918978	11.00171394	11.68872177	11.560844	12.01700675	11.58536072	12.03217451
KIFAP3	10.18534925	8.734160366	9.88479959	9.94690864	9.88221352	9.94258626	9.17050306	8.98538668	9.11274743	8.98195762
MSRB2	7.246268777	7.446312062	7.32712624	7.20361478	7.4321816	7.13353225	7.52196416	7.14606459	7.61914697	7.20837392
MAPRE3	7.530416047	7.515254284	7.59195431	7.52816331	7.46650468	7.35342661	7.84136309	6.84097755	7.82452086	7.02310434
PLA2R1	12.39269111	3.551493699	11.49835237	11.35214537	11.56559015	11.37732323	7.57878887	7.61645239	7.63422871	7.4987274
ATF6	10.87547142	11.04194627	10.91794322	10.88008047	10.9139903	10.89721427	11.1805612	10.76411464	11.19893835	10.77717457
HABP4	7.642616654	8.378878342	7.47872898	8.05351955	7.37618648	8.04182834	8.04400952	8.41226932	8.03608587	8.2964582
SEPHS2	9.330194377	9.575902989	9.41822883	9.34184672	9.42978059	9.31992649	9.63049751	9.35738211	9.65369525	9.41833453
SEPHS1	9.730486516	9.945860323	9.82134049	9.74271146	9.79120565	9.72378473	9.70059423	10.05959592	9.73861661	10.03890078
RAB3GAP1	10.60106427	9.988672762	10.52068817	10.4171098	10.53492862	10.42802218	10.22737119	9.91666428	10.29111173	9.97238998
RAB18	10.67730408	10.26761519	10.44952145	10.68649685	10.49779635	10.71000768	10.26211406	10.40123094	10.32549865	10.410383
POMZP3	6.844643101	7.356150914	6.94911222	7.05409956	6.95927625	6.8567745	7.19997929	7.35607078	6.98453883	7.38071437
SIRT2	9.174036742	8.949392465	9.16178258	9.13548892	9.13794846	9.06623729	9.12606998	8.95853434	8.8314884	9.03910094
RPIA	6.869716839	8.550710263	7.02421146	7.39329817	7.19220865	7.39711342	7.87844586	8.43698841	7.99219617	8.45046091
ELL2	10.72757177	11.38271334	10.65400382	10.99988305	10.70118941	11.03385814	11.2875883	11.16271178	11.32127829	11.22164078
SCAP	10.03199355	10.0245814	10.02437845	10.01108493	10.06119254	10.01861584	10.11008189	9.9324184	10.11377351	9.92599723
SNW1	10.55894456	10.94973847	10.71098911	10.60991548	10.67884827	10.55038983	10.77310527	10.95265222	10.77603948	10.96017531
SHANK2	6.208340332	7.096810102	6.24621342	6.58920783	6.27331947	6.45920822	7.12986288	6.49409908	7.17554982	6.56582313
DKK1	13.02391954	11.88744691	12.68902219	12.9160377	12.69395964	12.90349912	11.9934999	12.2428136	11.99032888	12.26843577
KIN	7.386346608	7.493326043	7.45792507	7.36950071	7.46788849	7.33285844	7.41465909	7.53320385	7.40582821	7.51551528
CCT5	11.5007205	13.01067401	11.49403547	12.04797226	11.4819753	12.0673608	12.3877296	12.95893097	12.4214702	12.94028029
PTGR1	8.280169203	8.103467989	8.40597462	8.05388675	8.39345972	8.03450037	8.15045698	8.10221155	8.20726492	8.07604941
SLC4A1AP	8.814310659	9.067501623	8.86269689	8.89110834	8.85260793	8.85461442	8.85840396	9.10989965	8.9156868	9.14106126
TRIM32	8.912023726	8.263010208	8.75725751	8.76812884	8.80766613	8.79586961	8.43499411	8.41214677	8.36762234	8.40708758
SCMH1	9.341072179	9.321544929	9.34104075	9.37072379	9.34247857	9.28449336	9.45654693	9.20294737	9.36789418	9.24780562
TPX2	10.51637929	12.55338015	10.89827039	11.02495845	10.92312064	11.01511735	11.68788875	12.50099707	11.71174006	12.49368163
PAXIP1	8.65531426	9.739753929	8.79699993	8.95527484	8.75774769	9.02189323	9.30524368	9.70275497	9.29576681	9.71262663
NT5C2	9.935768443	10.52538312	9.7872368	9.78016125	10.23287319	10.15802472	10.75215806	9.7855974	10.75493102	9.67706849
TCF25	10.39854179	9.100999343	10.19960268	10.14262663	10.16038223	10.10961231	9.51819425	9.30874583	9.45787952	9.26126503
DIP2C	4.557711631	8.784325996	5.80323257	6.02602422	5.75288602	5.91472771	8.38363261	7.75685468	8.37609472	7.77096947
PDCD11	9.244153178	10.44709353	9.22794698	9.72081475	9.26498177	9.69225167	10.15218892	10.27746203	10.12194401	10.28360723
ACIN1	11.30682436	11.34847751	11.49989478	11.1135775	11.47482218	11.04693538	11.15166304	11.47549344	11.15583987	11.48144141
PCNX1	9.925653394	9.663028646	9.88890132	9.81850506	9.91922976	9.85473329	9.82171148	9.61902372	9.78667731	9.62074564
KDM2A	10.32835281	10.7868596	10.05616033	10.53563902	10.55369323	10.45243061	10.74218544	10.71084175	10.66112189	10.64199634
HMGXB3	10.05609761	10.18100219	10.0882125	10.10887863	10.05774622	10.07154136	10.18033686	10.13654141	10.17683815	10.12707622
CEP131	7.346102768	6.839953673	7.27058044	7.23695128	7.22411276	7.19358086	6.64571854	7.14793342	6.88882874	7.04756729
CEP152	6.489330575	7.723026441	6.80012737	6.93759251	6.50232755	6.72616088	7.01733071	7.72784526	6.93840246	7.80745712
LIMCH1	7.891756731	11.60959654	8.86500404	8.92350381	8.74090796	9.05257306	11.18670214	10.86537776	11.15819877	10.79947966
WDFY3	10.15635051	9.746066155	10.20765212	9.88024927	10.22033156	9.90518014	9.94550506	9.6476194	10.00570267	9.6395185
DAAM1	9.797461368	8.634059249	9.84609111	9.38692688	9.58393128	9.38082333	8.76333412	8.74193101	8.93137033	9.07258219
MAPKBP1	8.481788756	7.418775186	8.29417724	8.18830574	8.25490634	8.33587843	7.5627679	7.75759825	7.49867264	7.79511863
KLHDC10	9.418004591	9.506774658	9.49453568	9.38541179	9.46635691	9.38216543	9.58637806	9.37379568	9.61701553	9.33340932
RAB21	9.741736531	9.900705025	9.71795269	9.81748197	9.74792946	9.80412072	9.75941622	9.93373802	9.75912267	9.99101688
STK38L	10.20565415	9.195686201	9.60966997	10.26301407	9.61160299	10.28940869	9.42035981	9.34465552	9.48120267	9.34304831
SPEN	11.05658997	10.39438366	10.81321799	11.06650584	10.76790763	11.00906759	10.60480485	10.49287862	10.57729248	10.4584198
FBXO21	9.422890104	9.386684491	9.20644501	9.58260677	9.21053739	9.53437661	9.05190661	9.57254007	9.63901783	9.1100077
GOLGA8A	9.932326573	6.873420213	9.57233063	9.28281806	9.54226483	9.22211325	7.63750178	7.7374234	7.49483383	7.81885599
EXOSC7	7.531212649	8.169307078	7.37700091	7.79215893	7.58170548	7.85014486	8.0227171	8.06403935	7.89631535	8.13161731
CNOT1	11.70037938	11.89695242	11.78788759	11.67281396	11.8000761	11.69470962	11.86044672	11.83428877	11.89216797	11.83988563
SNRNP200	11.94145206	11.85010688	11.9202243	11.93191091	11.89147215	11.94616352	11.81308014	11.9119556	11.83577416	11.9091204
PALLD	12.9772608	11.03744763	11.97560615	12.92763035	12.34195205	12.91049235	11.44426471	11.40770586	11.41568051	11.56940323
TMCC1	8.850267705	6.92359183	8.22519818	8.67220125	8.25851805	8.6955283	7.54748105	7.27379435	7.47210465	7.2160767
KDM1A	11.325609	10.76998972	11.13130926	11.29276302	11.13148816	11.27837891	10.68922394	11.02330768	10.71207317	11.04713677
RBM34	10.2991464	9.663963132	10.22645386	10.20641267	10.00003087	10.23411633	9.69439115	9.90313066	9.65977057	9.90302416
KDM4B	9.61422154	8.8084464	9.43670723	9.48729202	9.41814702	9.45908132	9.15780459	8.75409948	9.15048937	8.77637136
MAST3	8.774068413	7.862647379	8.74125339	8.50413753	8.72460884	8.30449424	8.18739268	7.86795448	8.26038259	7.83869264
USP33	10.23977061	9.918289847	10.28190462	9.96630001	10.32688786	10.06836611	10.00788045	9.89819452	10.03507405	9.97980381
DOPEY1	8.057803704	6.356437575	7.92513625	7.52555281	7.8975648	7.46338042	6.73949768	6.71679951	6.94599272	6.66663655
SAMD4A	9.666784954	9.654541011	9.3165259	9.89601442	9.27245667	9.92511156	9.61694552	9.68874356	9.60628986	9.64989756
PHLPP2	8.78282339	8.097364208	8.51654781	8.73154446	8.54282524	8.69649108	7.8076797	8.45739886	7.87517104	8.55005895
ZNF292	9.499014677	9.215994953	9.3546765	9.47944234	9.4084755	9.50700125	9.36231025	9.16080294	9.39162323	9.15307297
PDZD2	6.61953755	8.244967331	6.93682513	6.98935782	7.08218592	7.02772277	8.15696897	7.60482538	8.11547	7.7089296
WDTC1	9.881924382	9.06156052	10.00411556	8.80809949	10.00476899	9.43188249	9.49726982	8.72836009	9.46025589	8.76680119
XPO7	10.52541665	10.6786279	10.54110699	10.54374518	10.58564399	10.54552736	10.49512626	10.72454431	10.52761656	10.80023191
MON2	9.807653398	8.842654229	9.62734007	9.59525472	9.66338745	9.59848275	9.02016442	9.07907032	9.05589704	9.0703947
PDXDC1	10.64576184	9.909950597	10.33514006	10.62668718	10.36565735	10.62214545	10.08138393	10.18980521	10.13317805	9.79842878
TNIK	2.333534441	5.827877376	3.92551018	3.83672029	3.7659018	3.6256717	5.04721362	5.21305524	5.15959474	5.26919769
PDS5B	10.12147937	9.543455532	10.04031749	9.99979267	10.01306974	9.96085385	9.51352891	9.8230344	9.49932414	9.7742614
FNBP1	9.953970246	10.66437774	10.27707701	9.80354967	10.35829222	9.8125214	10.51172467	10.50192279	10.50765907	10.54100825
SMG1	10.30067445	10.23719472	10.29975597	10.24136142	10.30398871	10.3033354	10.27791989	10.20721827	10.28344621	10.22922387
ZHX3	11.42541236	10.10840898	11.21324673	11.13170219	11.2231874	11.14809457	10.42439932	10.37856123	10.46919252	10.3378804
ENDOD1	9.985305945	9.313510208	9.67833621	9.95178748	9.72405429	9.98609555	9.22680823	9.63694858	9.21718906	9.62785891
ZSWIM8	10.40318971	8.802037744	10.26419997	10.00953662	10.1579726	9.94938164	9.36439126	8.96914529	9.26280167	9.00427618
NCOA6	10.7838004	10.84011966	10.82328402	10.73145626	10.84625224	10.76321288	10.94115608	10.66279181	10.95365996	10.71016631
NMNAT2	8.965842942	7.573643407	8.64003371	8.54443155	8.63073627	8.80435295	8.17831456	7.36764888	8.26679204	7.07040104
CLUAP1	8.403656626	8.420401051	8.50971605	8.34374898	8.46723213	8.28424514	8.4381328	8.33740528	8.47690637	8.40236398
ZNF609	10.12487833	9.595454215	10.03981431	10.0157169	10.0299427	9.98775612	9.81932901	9.64618471	9.77899991	9.56098118
TBC1D9B	11.87667872	10.63261275	11.5039729	11.76581687	11.48953005	11.76635074	11.01079397	10.79311026	10.99663209	10.79604646
GGA2	8.763314695	9.616218772	9.05836375	8.75108201	9.01779955	8.9352516	9.34142049	9.52628285	9.35983727	9.54280115
WAPL	10.35394541	10.86065831	10.52158328	10.29217091	10.37427232	10.60012295	10.48051841	10.85986406	10.7326731	10.89573284
SETX	10.78140608	10.46459908	10.60136146	10.64356267	10.66951627	10.89470727	10.76740002	10.42536545	10.60640099	10.19700504
EMC1	10.25300491	11.18353157	10.36482944	10.52499191	10.37390306	10.53545272	11.13404158	10.91007633	11.05965103	10.88836545
SETD1B	9.054808718	9.139661794	9.21477314	8.93520818	9.17201312	8.91169913	9.20026001	8.96871059	9.23393577	9.0411315
CMTR1	9.166837653	9.996054847	9.43519875	9.25143707	9.41577372	9.27008131	9.90713743	9.80569362	9.85598521	9.75961347
ERP44	9.984540355	10.66122897	10.12952831	10.07392073	10.12214148	10.13159969	10.77731149	10.191398	10.76196918	10.16554569
UHRF1BP1L	8.950630607	9.815187252	9.11138734	9.06927918	9.24279126	9.12483788	9.54485695	9.66484628	9.61406133	9.74939198
SWAP70	9.927381531	10.27040752	9.91045424	10.09118682	9.89724417	10.02385638	10.41231378	9.87477837	10.46149805	9.83796954
RRP1B	9.947214761	10.56322312	9.94027293	10.22603176	9.85173894	10.20284668	10.22798132	10.60723243	10.22638015	10.60137745
MYCBP2	9.190629304	9.452114989	9.36174069	9.12137336	9.36086851	9.090814	9.46748206	9.317457	9.47960411	9.30346732
VWA8	8.589827722	8.366696638	8.54238193	8.47023902	8.68415917	8.45070549	8.51162088	8.39368852	8.3962124	8.33926264
AVL9	9.424856896	9.892626908	9.54103507	9.5284353	9.5154436	9.48225037	9.94464243	9.54113439	10.00637899	9.59778802
KDM4C	8.545305925	6.480303263	8.12797684	8.15942051	8.19301889	8.17678633	7.06754123	6.808026	7.07353622	7.04423898
PPRC1	9.302135457	10.24771912	9.29016062	9.60837076	9.21714372	9.77529445	10.0023074	10.2319217	9.96982625	9.99745228
ERC1	10.44379003	9.657251838	10.30663652	10.28522161	10.25395636	10.31756096	9.8568771	9.79423276	9.85786397	9.79990703
EXPH5	3.408856071	6.50185982	4.43146944	4.5833971	4.524642	4.47975836	5.94812664	5.83065792	6.02977376	5.89415035
TRIM35	8.989999455	8.278437668	8.77121171	8.91635535	8.8175038	8.87995181	8.45204338	8.36865403	8.51304288	8.39780215
PEG10	9.642841476	12.55857448	10.57783104	10.07836128	10.52886562	10.12058806	12.31482966	11.69780695	12.29042469	11.76435837
ZC3H13	10.92100581	10.0159693	10.73728665	10.76393162	10.78393491	10.69854069	10.15961565	10.2546803	10.10990246	10.31186818
ARHGAP26	6.400132092	9.329060737	7.28660168	7.15210494	7.17878376	7.09518103	8.91476885	8.69868631	9.01448911	8.63927098
TTLL5	9.209879889	9.480372639	9.37595291	9.12426681	9.43529259	9.05183077	9.28480324	9.56546057	9.29109508	9.50291487
SIPA1L3	9.939922973	9.519870221	9.41062944	10.14893588	9.393441	10.1266793	9.56330103	9.64563371	9.5027488	9.6234706
KIF1B	10.32814078	10.08616242	10.17274021	10.33481818	10.22837873	10.36291649	10.09665873	10.2032791	10.05453578	10.17892534
IQSEC2	8.708053536	9.610378948	8.9665986	8.77326835	8.88555573	8.82970721	9.79086889	8.83405691	9.75753112	8.78751874
CDK19	9.60121963	8.336109014	9.61448147	8.85324151	9.68124891	8.90812024	8.75038246	8.41649415	8.78408297	8.32906735
SARM1	3.840539717	5.027938717	4.16361956	4.38514829	3.99452225	4.02613264	5.0836691	4.06893613	4.93196105	4.1680301
ZBTB43	8.150590653	8.96473675	8.42192094	8.22870575	8.41636527	8.19988742	8.93858636	8.5438691	9.02293042	8.59150226
TBC1D2B	10.56849065	9.03403326	10.39716407	10.1277287	10.3800387	10.13508612	9.64545583	8.98779334	9.61771723	9.00195206
MRPS27	10.30499882	10.65155987	10.50016176	10.18715146	10.51587156	10.20053965	10.63605239	10.75705568	10.66202508	10.10385218
RAP1GAP2	8.719136471	7.543574321	8.50260875	8.37315721	8.57621717	8.4527365	8.05476411	7.44614262	8.00202985	7.56141185
DDN	2.596423394	4.191101188	3.19917926	3.23612501	3.11118781	3.22416286	3.82561429	3.73479277	3.09153913	3.98385946
SPG20	10.40294321	9.942324331	10.39146574	10.21058767	10.38592369	10.23607113	10.06072796	10.01579055	10.09052355	9.98616654
TNRC6B	8.559641183	8.212371928	8.71111064	8.1149911	8.71813204	8.19160186	8.40777863	8.19079799	8.36291698	8.08598499
CUL9	8.534849947	8.348532483	8.52677185	8.30157792	8.62865088	8.46808573	8.44163475	8.2168136	8.62330057	8.17240755
TOGARAM1	8.666023945	8.070506429	8.57885132	8.43487888	8.70706807	8.40330139	8.41602708	8.01030466	8.27722265	8.00678728
NPIPB3	7.283234467	6.676008377	6.92170673	7.10730321	7.3436832	7.15920259	6.64863392	7.00436593	6.57002558	6.93721905
TAB2	11.3931284	11.32324764	11.39751714	11.35980263	11.39454375	11.36235104	11.33945771	11.30423134	11.39586218	11.30679419
HIC2	4.86662111	5.719062582	4.98345275	5.184205	5.18736635	5.00493124	5.1648856	5.44860904	5.55754111	5.75925987
CLASP2	8.884327786	9.849795365	9.02162169	9.16157435	9.06423476	9.13322639	9.56585508	9.79435805	9.6240984	9.65079216
CAMTA2	9.583642352	9.84406634	9.65283433	9.56340557	9.67748596	9.62751892	9.97360793	9.59679799	9.95322267	9.540125
POGZ	10.46235707	9.607676268	10.48050991	10.2961876	10.41645821	9.79520277	9.85683599	9.69464188	9.87629892	9.7065438
PLXND1	7.408728639	10.30230384	8.19664651	7.98645032	8.19832322	7.84137482	10.21190232	8.81655282	10.23713257	9.01003575
ATG2A	8.493767521	9.74381583	8.82149308	8.65035881	8.93243286	8.61575739	9.73282889	9.24919803	9.69880772	9.17580217
GPATCH8	10.33415494	10.70394606	10.57854453	9.86498611	10.51053102	10.49060579	10.69777115	10.53834431	10.65306932	10.57305162
RAD54L2	8.576394898	8.424031886	8.60431683	8.49082955	8.56377979	8.51243429	8.36369538	8.5023922	8.49858594	8.45174963
PHF8	8.638659977	9.192296014	8.8989297	8.55405007	8.87689758	8.63958666	8.95515932	9.05788398	9.20388861	9.07498076
KDM6B	8.984226563	8.080515266	9.01223337	8.46799535	8.97897174	8.51323956	8.52121355	7.79282929	8.58541699	7.7958231
SMC5	10.43452448	9.83547932	10.20819296	10.40493212	10.18171286	10.41162801	9.74307602	10.14945777	9.66958111	10.15131316
MAST2	9.555391859	9.491308819	9.55654135	9.51638254	9.49955599	9.58703385	9.44515041	9.64968602	9.39864281	9.49986305
ZZEF1	9.455132743	8.897248692	9.36099247	9.31134826	9.36819512	9.31539922	9.16849974	8.78161623	9.16038525	8.88229965
ANKLE2	11.1820368	9.652198803	10.63121842	11.11735884	10.62750002	11.08673715	9.94086394	10.03634163	9.94009831	10.04540628
DCUN1D4	9.657316299	9.222130499	9.52020598	9.59310283	9.51893711	9.63770142	9.23761666	9.33920471	9.27381148	9.40000118
LRCH1	8.742653657	8.351931174	8.5341808	8.79087194	8.57191542	8.71496648	8.35880535	8.56182736	8.23089242	8.53761378
ZC3H3	8.656652943	8.164173933	8.6329465	8.49967254	8.58373991	8.49823146	8.36164581	8.14530064	8.28931846	8.27248612
FRMD4B	6.262108852	5.969500064	6.25466143	6.15377435	6.24624267	6.09591011	6.05174031	5.88006139	6.21651988	5.96830101
GRAMD4	7.313223025	7.129638315	7.24270758	7.27991282	7.44347216	7.05741043	7.31257967	7.03820412	7.30393942	6.94087651
CIC	10.41466468	9.799997775	10.35732291	10.2453264	10.30223331	10.26532162	10.01103957	9.8931541	9.95366594	9.85891233
