ID	expression
MO000043805	1
MO000043810	1
MO000043811	1
MO000043820	1
MO000043844	1
MO000043848	1
MO000043858	1
MO000043881	1
MO000043888	1
MO000044016	1
MO000044018	1
MO000044032	1
MO000044041	1
MO000044048	1
MO000044052	1
MO000044054	1
MO000044211	1
MO000044215	1
MO000044225	1
MO000044286	1
MO000044290	1
MO000044348	1
MO000044351	1
MO000044362	1
MO000044414	1
MO000044416	1
MO000044426	1
MO000044457	1
MO000044458	1
MO000044460	1
MO000044475	1
MO000044495	1
MO000044508	1
MO000044513	1
MO000044520	1
MO000044537	1
MO000044553	1
MO000044581	1
MO000044636	1
MO000044747	1
MO000044749	1
MO000044752	1
MO000044754	1
MO000044763	1
MO000044771	1
MO000044772	1
MO000044778	1
MO000044784	1
MO000044809	1
MO000044859	1
MO000044865	1
MO000044868	1
MO000044885	1
MO000044894	1
MO000044901	1
MO000044903	1
MO000044920	1
MO000044932	1
MO000044956	1
MO000044988	1
MO000044992	1
MO000045001	1
MO000045003	1
MO000045010	1
MO000045014	1
MO000045017	1
MO000045032	1
MO000045041	1
MO000045044	1
MO000045062	1
MO000045065	1
MO000045070	1
MO000045084	1
MO000045087	1
MO000045090	1
MO000045093	1
MO000045096	1
MO000045102	1
MO000045105	1
MO000045108	1
MO000045111	1
MO000045114	1
MO000045117	1
MO000045120	1
MO000045123	1
MO000045127	1
MO000045131	1
MO000045133	1
MO000045166	1
MO000045195	1
MO000045227	1
MO000045275	1
MO000045319	1
MO000045378	1
MO000045386	1
MO000045409	1
MO000045420	1
MO000045429	1
MO000045453	1
MO000045464	1
MO000045467	1
MO000045473	1
MO000045478	1
MO000045480	1
MO000045487	1
MO000045501	1
MO000045506	1
MO000045516	1
MO000045520	1
MO000045524	1
MO000045528	1
MO000045535	1
MO000045669	1
MO000045694	1
MO000045939	1
MO000045999	1
MO000046000	1
MO000046004	1
MO000046006	1
MO000046007	1
MO000046009	1
MO000046010	1
MO000046011	1
MO000046015	1
MO000046075	1
MO000046076	1
MO000046078	1
MO000046079	1
MO000046080	1
MO000046082	1
MO000046117	1
MO000046239	1
MO000048108	1
MO000054153	1
MO000054156	1
MO000054287	1
MO000054369	1
MO000054397	1
MO000054418	1
MO000054439	1
MO000054445	1
MO000054454	1
MO000054455	1
MO000054476	1
MO000055940	1
MO000055942	1
MO000055957	1
MO000055959	1
MO000055992	1
MO000056005	1
MO000056007	1
MO000056009	1
MO000056029	1
MO000056046	1
MO000056081	1
MO000056085	1
MO000056086	1
MO000056100	1
MO000056101	1
MO000056127	1
MO000056146	1
MO000056177	1
MO000056180	1
MO000056185	1
MO000056204	1
MO000056209	1
MO000056219	1
MO000056237	1
MO000056240	1
MO000056241	1
MO000056242	1
MO000056244	1
MO000056245	1
MO000056253	1
MO000056254	1
MO000056255	1
MO000056269	1
MO000056292	1
MO000056297	1
MO000056298	1
MO000056299	1
MO000056305	1
MO000056335	1
MO000056336	1
MO000056339	1
MO000056341	1
MO000056342	1
MO000056360	1
MO000056366	1
MO000056367	1
MO000056398	1
MO000056400	1
MO000056447	1
MO000056450	1
MO000056452	1
MO000056457	1
MO000056458	1
MO000056460	1
MO000056483	1
MO000056491	1
MO000056499	1
MO000056517	1
MO000056526	1
MO000056529	1
MO000056537	1
MO000056564	1
MO000056572	1
MO000056591	1
MO000056592	1
MO000056602	1
MO000056623	1
MO000056625	1
MO000056626	1
MO000056627	1
MO000056635	1
MO000056649	1
MO000056654	1
MO000056713	1
MO000056714	1
MO000056756	1
MO000056761	1
MO000056773	1
MO000056780	1
MO000056781	1
MO000056788	1
MO000056792	1
MO000056838	1
MO000056840	1
MO000056843	1
MO000056872	1
MO000056883	1
MO000056892	1
MO000056897	1
MO000056914	1
MO000056915	1
MO000056922	1
MO000056943	1
MO000056944	1
MO000056945	1
MO000056969	1
MO000056974	1
MO000056987	1
MO000057010	1
MO000057028	1
MO000057034	1
MO000057035	1
MO000057036	1
MO000057244	1
MO000057248	1
MO000057270	1
MO000057281	1
MO000057283	1
MO000057294	1
MO000057303	1
MO000057309	1
MO000057311	1
MO000057314	1
MO000057316	1
MO000057319	1
MO000057322	1
MO000057326	1
MO000057339	1
MO000057345	1
MO000057346	1
MO000057347	1
MO000057348	1
MO000057350	1
MO000057353	1
MO000057360	1
MO000057363	1
MO000057364	1
MO000057366	1
MO000057390	1
MO000057393	1
MO000057398	1
MO000057400	1
MO000057406	1
MO000057409	1
MO000057416	1
MO000057417	1
MO000057419	1
MO000057422	1
MO000057437	1
MO000057440	1
MO000057444	1
MO000057454	1
MO000057456	1
MO000057471	1
MO000057483	1
MO000057492	1
MO000057505	1
MO000057508	1
MO000057510	1
MO000057545	1
MO000057556	1
MO000057570	1
MO000057592	1
MO000057599	1
MO000057619	1
MO000057624	1
MO000057630	1
MO000057654	1
MO000057684	1
MO000057685	1
MO000057698	1
MO000057704	1
MO000057711	1
MO000057718	1
MO000057720	1
MO000057722	1
MO000057725	1
MO000057726	1
MO000057731	1
MO000057733	1
MO000057743	1
MO000057745	1
MO000057770	1
MO000057771	1
MO000057776	1
MO000057779	1
MO000057783	1
MO000057808	1
MO000057829	1
MO000057832	1
MO000057835	1
MO000057837	1
MO000057844	1
MO000057846	1
MO000057855	1
MO000057856	1
MO000057866	1
MO000057878	1
MO000057891	1
MO000057898	1
MO000057914	1
MO000057927	1
MO000057935	1
MO000057937	1
MO000057958	1
MO000057967	1
MO000057974	1
MO000057976	1
MO000057978	1
MO000058033	1
MO000058035	1
MO000058052	1
MO000058054	1
MO000058060	1
MO000058063	1
MO000058120	1
MO000058210	1
MO000058211	1
MO000058232	1
MO000058233	1
MO000058234	1
MO000058271	1
MO000058273	1
MO000058274	1
MO000058308	1
MO000058310	1
MO000058322	1
MO000058328	1
MO000058351	1
MO000058357	1
MO000058358	1
MO000058368	1
MO000058389	1
MO000058401	1
MO000058410	1
MO000058414	1
MO000058418	1
MO000058421	1
MO000058429	1
MO000058439	1
MO000058443	1
MO000058456	1
MO000058457	1
MO000058463	1
MO000058468	1
MO000058481	1
MO000058538	1
MO000058565	1
MO000058568	1
MO000058569	1
MO000058574	1
MO000058575	1
MO000058578	1
MO000058599	1
MO000058601	1
MO000058617	1
MO000058631	1
MO000058633	1
MO000058634	1
MO000058641	1
MO000058649	1
MO000058650	1
MO000058660	1
MO000058691	1
MO000058692	1
MO000058729	1
MO000058742	1
MO000058758	1
MO000058759	1
MO000058770	1
MO000058774	1
MO000058789	1
MO000058803	1
MO000058814	1
MO000058815	1
MO000058849	1
MO000058858	1
MO000058865	1
MO000058868	1
MO000058869	1
MO000058871	1
MO000058872	1
MO000058875	1
MO000058891	1
MO000058893	1
MO000058905	1
MO000058906	1
MO000058921	1
MO000058923	1
MO000058928	1
MO000058954	1
MO000058962	1
MO000058969	1
MO000058970	1
MO000058981	1
MO000059002	1
MO000059007	1
MO000059009	1
MO000059013	1
MO000059016	1
MO000059018	1
MO000059020	1
MO000059024	1
MO000059025	1
MO000059029	1
MO000059038	1
MO000059062	1
MO000059079	1
MO000059085	1
MO000059100	1
MO000059101	1
MO000059107	1
MO000059109	1
MO000059116	1
MO000059150	1
MO000059157	1
MO000059190	1
MO000059196	1
MO000059216	1
MO000059217	1
MO000059235	1
MO000059239	1
MO000059250	1
MO000059252	1
MO000059255	1
MO000059256	1
MO000059258	1
MO000059260	1
MO000059270	1
MO000059278	1
MO000059279	1
MO000059295	1
MO000059303	1
MO000059313	1
MO000059323	1
MO000059342	1
MO000059355	1
MO000059359	1
MO000059360	1
MO000059361	1
MO000059362	1
MO000059363	1
MO000059364	1
MO000059385	1
MO000059387	1
MO000059395	1
MO000059396	1
MO000059418	1
MO000059434	1
MO000059459	1
MO000059471	1
MO000059481	1
MO000059494	1
MO000059496	1
MO000059503	1
MO000059526	1
MO000059555	1
MO000059556	1
MO000059566	1
MO000059570	1
MO000059577	1
MO000059587	1
MO000059602	1
MO000059638	1
MO000059648	1
MO000059649	1
MO000059650	1
MO000059666	1
MO000059675	1
MO000059733	1
MO000059736	1
MO000059746	1
MO000059747	1
MO000059748	1
MO000059749	1
MO000059750	1
MO000059751	1
MO000059752	1
MO000059753	1
MO000059755	1
MO000059765	1
MO000059784	1
MO000059785	1
MO000059788	1
MO000059789	1
MO000059791	1
MO000059792	1
MO000059796	1
MO000059797	1
MO000059822	1
MO000059823	1
MO000059825	1
MO000059854	1
MO000059863	1
MO000059867	1
MO000059924	1
MO000059936	1
MO000059964	1
MO000059965	1
MO000059989	1
MO000060044	1
MO000060067	1
MO000060068	1
MO000060073	1
MO000060076	1
MO000060078	1
MO000060084	1
MO000060086	1
MO000060088	1
MO000060109	1
MO000060120	1
MO000060122	1
MO000060128	1
MO000060130	1
MO000060163	1
MO000060180	1
MO000060189	1
MO000060191	1
MO000060210	1
MO000060212	1
MO000060214	1
MO000060228	1
MO000060241	1
MO000060257	1
MO000060291	1
MO000060292	1
MO000060303	1
MO000060336	1
MO000060337	1
MO000060381	1
MO000060390	1
MO000060392	1
MO000060400	1
MO000060404	1
MO000060406	1
MO000060407	1
MO000060413	1
MO000060414	1
MO000060419	1
MO000060428	1
MO000060443	1
MO000060447	1
MO000060451	1
MO000060453	1
MO000060459	1
MO000060465	1
MO000060466	1
MO000060469	1
MO000060475	1
MO000060531	1
MO000060532	1
MO000060534	1
MO000060543	1
MO000060546	1
MO000060547	1
MO000060586	1
MO000060671	1
MO000060707	1
MO000060740	1
MO000060747	1
MO000060808	1
MO000060834	1
MO000060912	1
MO000060924	1
MO000060948	1
MO000060989	1
MO000061024	1
MO000061133	1
MO000061141	1
MO000061167	1
MO000061181	1
MO000061184	1
MO000061198	1
MO000061210	1
MO000061222	1
MO000061268	1
MO000061317	1
MO000061335	1
MO000061378	1
MO000061392	1
MO000061404	1
MO000061414	1
MO000061428	1
MO000061432	1
MO000061474	1
MO000061495	1
MO000061569	1
MO000061587	1
MO000061598	1
MO000061615	1
MO000061621	1
MO000061622	1
MO000061628	1
MO000061687	1
MO000061775	1
MO000061801	1
MO000061806	1
MO000061856	1
MO000061935	1
MO000061957	1
MO000062057	1
MO000062063	1
MO000062089	1
MO000062109	1
MO000062168	1
MO000062172	1
MO000062283	1
MO000062303	1
MO000062308	1
MO000062346	1
MO000062355	1
MO000062365	1
MO000062412	1
MO000062540	1
MO000062563	1
MO000062571	1
MO000062617	1
MO000062658	1
MO000062662	1
MO000062676	1
MO000062689	1
MO000062720	1
MO000062743	1
MO000062777	1
MO000062849	1
MO000062862	1
MO000062880	1
MO000062926	1
MO000062943	1
MO000062945	1
MO000062951	1
MO000062953	1
MO000062995	1
MO000063030	1
MO000063077	1
MO000063207	1
MO000063290	1
MO000063292	1
MO000063302	1
MO000063332	1
MO000063378	1
MO000063386	1
MO000063398	1
MO000063477	1
MO000063524	1
MO000063571	1
MO000063624	1
MO000063705	1
MO000063734	1
MO000063735	1
MO000063742	1
MO000063750	1
MO000063769	1
MO000063932	1
MO000063935	1
MO000063943	1
MO000063998	1
MO000064013	1
MO000064038	1
MO000064134	1
MO000064151	1
MO000064153	1
MO000064165	1
MO000064204	1
MO000064303	1
MO000064305	1
MO000064381	1
MO000064398	1
MO000064416	1
MO000064456	1
MO000064532	1
MO000064544	1
MO000064551	1
MO000064584	1
MO000064622	1
MO000064624	1
MO000064697	1
MO000064746	1
MO000064748	1
MO000064762	1
MO000064765	1
MO000064822	1
MO000064833	1
MO000064865	1
MO000064866	1
MO000064875	1
MO000064898	1
MO000064914	1
MO000064922	1
MO000064928	1
MO000064937	1
MO000064961	1
MO000065008	1
MO000065055	1
MO000065070	1
MO000065140	1
MO000065171	1
MO000065195	1
MO000065196	1
MO000065228	1
MO000065243	1
MO000065286	1
MO000065318	1
MO000065323	1
MO000065347	1
MO000065417	1
MO000065449	1
MO000065460	1
MO000065476	1
MO000065554	1
MO000065566	1
MO000065589	1
MO000065606	1
MO000065659	1
MO000065697	1
MO000065717	1
MO000065757	1
MO000065801	1
MO000065861	1
MO000065896	1
MO000065908	1
MO000065956	1
MO000066000	1
MO000066023	1
MO000066047	1
MO000066142	1
MO000066145	1
MO000066175	1
MO000066194	1
MO000066215	1
MO000066303	1
MO000066401	1
MO000066601	1
MO000066664	1
MO000066669	1
MO000066670	1
MO000066678	1
MO000066694	1
MO000066800	1
MO000066831	1
MO000066845	1
MO000066872	1
MO000066962	1
MO000066996	1
MO000067024	1
MO000067032	1
MO000067034	1
MO000067039	1
MO000067062	1
MO000067166	1
MO000067201	1
MO000067219	1
MO000067233	1
MO000067272	1
MO000067315	1
MO000067356	1
MO000067395	1
MO000067601	1
MO000067634	1
MO000067641	1
MO000067656	1
MO000067685	1
MO000067689	1
MO000067716	1
MO000067774	1
MO000067790	1
MO000067797	1
MO000067827	1
MO000067868	1
MO000067895	1
MO000068010	1
MO000068035	1
MO000068086	1
MO000068104	1
MO000068109	1
MO000068121	1
MO000068173	1
MO000068179	1
MO000068353	1
MO000068410	1
MO000068455	1
MO000068637	1
MO000068664	1
MO000068687	1
MO000068745	1
MO000068802	1
MO000068836	1
MO000068933	1
MO000068995	1
MO000069001	1
MO000069048	1
MO000069052	1
MO000069071	1
MO000069161	1
MO000069196	1
MO000069202	1
MO000069204	1
MO000069335	1
MO000069371	1
MO000069418	1
MO000069421	1
MO000069469	1
MO000069491	1
MO000069506	1
MO000069589	1
MO000069675	1
MO000069677	1
MO000069694	1
MO000069710	1
MO000069765	1
MO000069850	1
MO000069871	1
MO000069886	1
MO000069906	1
MO000070069	1
MO000070089	1
MO000070122	1
MO000070133	1
MO000070138	1
MO000070193	1
MO000070206	1
MO000070250	1
MO000070293	1
MO000070340	1
MO000070359	1
MO000070363	1
MO000070424	1
MO000070426	1
MO000070457	1
MO000070485	1
MO000070525	1
MO000070668	1
MO000070715	1
MO000070821	1
MO000070828	1
MO000070878	1
MO000070916	1
MO000070947	1
MO000070948	1
MO000071044	1
MO000071100	1
MO000071101	1
MO000071103	1
MO000071108	1
MO000071109	1
MO000071111	1
MO000071133	1
MO000071150	1
MO000071203	1
MO000071204	1
MO000072666	1
MO000072882	1
MO000072884	1
MO000074549	1
MO000075854	1
MO000075855	1
MO000078217	1
MO000078223	1
MO000078224	1
MO000078237	1
MO000078241	1
MO000078254	1
MO000078256	1
MO000078262	1
MO000078263	1
MO000078267	1
MO000078269	1
MO000078285	1
MO000078286	1
MO000078302	1
MO000078336	1
MO000078348	1
MO000078351	1
MO000078365	1
MO000078378	1
MO000078407	1
MO000078429	1
MO000078576	1
MO000078581	1
MO000078583	1
MO000078613	1
MO000078690	1
MO000078691	1
MO000078692	1
MO000078695	1
MO000078699	1
MO000078730	1
MO000078732	1
MO000078750	1
MO000078784	1
MO000078802	1
MO000078882	1
MO000078883	1
MO000078907	1
MO000078913	1
MO000078955	1
MO000078959	1
MO000078997	1
MO000078999	1
MO000079040	1
MO000079041	1
MO000079042	1
MO000079043	1
MO000079044	1
MO000079048	1
MO000079049	1
MO000079050	1
MO000079060	1
MO000079065	1
MO000079072	1
MO000079094	1
MO000079107	1
MO000079109	1
MO000079111	1
MO000079128	1
MO000079151	1
MO000079160	1
MO000079161	1
MO000079162	1
MO000079186	1
MO000079187	1
MO000079232	1
MO000079233	1
MO000079234	1
MO000079236	1
MO000079245	1
MO000079246	1
MO000079248	1
MO000079264	1
MO000079265	1
MO000079267	1
MO000079268	1
MO000079270	1
MO000079271	1
MO000079284	1
MO000079285	1
MO000079312	1
MO000079319	1
MO000079342	1
MO000079343	1
MO000079350	1
MO000079377	1
MO000079379	1
MO000079380	1
MO000079390	1
MO000079394	1
MO000079400	1
MO000079407	1
MO000079408	1
MO000079419	1
MO000079471	1
MO000079472	1
MO000079529	1
MO000079546	1
MO000079549	1
MO000079590	1
MO000079611	1
MO000079643	1
MO000079655	1
MO000079681	1
MO000079702	1
MO000079771	1
MO000079818	1
MO000079822	1
MO000079823	1
MO000079824	1
MO000079825	1
MO000079827	1
MO000079844	1
MO000079850	1
MO000079868	1
MO000079895	1
MO000079947	1
MO000079956	1
MO000079982	1
MO000080002	1
MO000080061	1
MO000080193	1
MO000080203	1
MO000080215	1
MO000080216	1
MO000080218	1
MO000080219	1
MO000080223	1
MO000080227	1
MO000080245	1
MO000080246	1
MO000080250	1
MO000080251	1
MO000080259	1
MO000080270	1
MO000080275	1
MO000080282	1
MO000080283	1
MO000080300	1
MO000080301	1
MO000080304	1
MO000080311	1
MO000080316	1
MO000080336	1
MO000080351	1
MO000080374	1
MO000080381	1
MO000080388	1
MO000080390	1
MO000080406	1
MO000080410	1
MO000080411	1
MO000080414	1
MO000080415	1
MO000080417	1
MO000080420	1
MO000080421	1
MO000080423	1
MO000080427	1
MO000080429	1
MO000080430	1
MO000080431	1
MO000080434	1
MO000080444	1
MO000080447	1
MO000080448	1
MO000080449	1
MO000080455	1
MO000080456	1
MO000080458	1
MO000080460	1
MO000080462	1
MO000080463	1
MO000080469	1
MO000080473	1
MO000080477	1
MO000080478	1
MO000080480	1
MO000080481	1
MO000080482	1
MO000080483	1
MO000080484	1
MO000080489	1
MO000080490	1
MO000080492	1
MO000080494	1
MO000080500	1
MO000080501	1
MO000080503	1
MO000080508	1
MO000080510	1
MO000080520	1
MO000080521	1
MO000080528	1
MO000080529	1
MO000080533	1
MO000080536	1
MO000080544	1
MO000080547	1
MO000080548	1
MO000080551	1
MO000080553	1
MO000080554	1
MO000080558	1
MO000080565	1
MO000080571	1
MO000080573	1
MO000080586	1
MO000080587	1
MO000080588	1
MO000080596	1
MO000080601	1
MO000080602	1
MO000080610	1
MO000080618	1
MO000080619	1
MO000080620	1
MO000080621	1
MO000080624	1
MO000080625	1
MO000080627	1
MO000080628	1
MO000080639	1
MO000080643	1
MO000080659	1
MO000080660	1
MO000080674	1
MO000080677	1
MO000080680	1
MO000080698	1
MO000080717	1
MO000080758	1
MO000080771	1
MO000080827	1
MO000080830	1
MO000080833	1
MO000080834	1
MO000080864	1
MO000080865	1
MO000080867	1
MO000080891	1
MO000080902	1
MO000080922	1
MO000080940	1
MO000080941	1
MO000080942	1
MO000080966	1
MO000080970	1
MO000080972	1
MO000080973	1
MO000080974	1
MO000080976	1
MO000080982	1
MO000080990	1
MO000080992	1
MO000080993	1
MO000080998	1
MO000080999	1
MO000081004	1
MO000081006	1
MO000081021	1
MO000081023	1
MO000081035	1
MO000081036	1
MO000081055	1
MO000081067	1
MO000081073	1
MO000081075	1
MO000081087	1
MO000081105	1
MO000081112	1
MO000081114	1
MO000081117	1
MO000081123	1
MO000081135	1
MO000081136	1
MO000081144	1
MO000081145	1
MO000081148	1
MO000081154	1
MO000081169	1
MO000081170	1
MO000081172	1
MO000081193	1
MO000081201	1
MO000081249	1
MO000081260	1
MO000081263	1
MO000081264	1
MO000081268	1
MO000081287	1
MO000081288	1
MO000081297	1
MO000081299	1
MO000081303	1
MO000081304	1
MO000081305	1
MO000081366	1
MO000081367	1
MO000081368	1
MO000081388	1
MO000081428	1
MO000081429	1
MO000081464	1
MO000081468	1
MO000081506	1
MO000081541	1
MO000081542	1
MO000081545	1
MO000081547	1
MO000081549	1
MO000081551	1
MO000081552	1
MO000081553	1
MO000081554	1
MO000081557	1
MO000081558	1
MO000081579	1
MO000081581	1
MO000081584	1
MO000081587	1
MO000081591	1
MO000081592	1
MO000081596	1
MO000081598	1
MO000081602	1
MO000081618	1
MO000081621	1
MO000081623	1
MO000081624	1
MO000081627	1
MO000081650	1
MO000081651	1
MO000081657	1
MO000081658	1
MO000081661	1
MO000081663	1
MO000081665	1
MO000081703	1
MO000081716	1
MO000081727	1
MO000081768	1
MO000081777	1
MO000081784	1
MO000081786	1
MO000081793	1
MO000081797	1
MO000081811	1
MO000081812	1
MO000081816	1
MO000081818	1
MO000081821	1
MO000081823	1
MO000081825	1
MO000081847	1
MO000081848	1
MO000081858	1
MO000081882	1
MO000081883	1
MO000081890	1
MO000081891	1
MO000081893	1
MO000081896	1
MO000081897	1
MO000081907	1
MO000081925	1
MO000081926	1
MO000081933	1
MO000081938	1
MO000081940	1
MO000081943	1
MO000081964	1
MO000081965	1
MO000081967	1
MO000081984	1
MO000081994	1
MO000082029	1
MO000082030	1
MO000082040	1
MO000082042	1
MO000082075	1
MO000082105	1
MO000082125	1
MO000082138	1
MO000082141	1
MO000082144	1
MO000082166	1
MO000082169	1
MO000082178	1
MO000082200	1
MO000082203	1
MO000082204	1
MO000082206	1
MO000082219	1
MO000082222	1
MO000082223	1
MO000082231	1
MO000082232	1
MO000082244	1
MO000082257	1
MO000082258	1
MO000082269	1
MO000082270	1
MO000082271	1
MO000082277	1
MO000082285	1
MO000082290	1
MO000082309	1
MO000082338	1
MO000082340	1
MO000082345	1
MO000082393	1
MO000082413	1
MO000082417	1
MO000082418	1
MO000082433	1
MO000082438	1
MO000082439	1
MO000082440	1
MO000082441	1
MO000082443	1
MO000082447	1
MO000082449	1
MO000082450	1
MO000082451	1
MO000082452	1
MO000082456	1
MO000082505	1
MO000082507	1
MO000082510	1
MO000082511	1
MO000082535	1
MO000082544	1
MO000082545	1
MO000082552	1
MO000082659	1
MO000082660	1
MO000082661	1
MO000082662	1
MO000082664	1
MO000082679	1
MO000082689	1
MO000082690	1
MO000082692	1
MO000082708	1
MO000082710	1
MO000082728	1
MO000082729	1
MO000082738	1
MO000082740	1
MO000082743	1
MO000082746	1
MO000082762	1
MO000082804	1
MO000082806	1
MO000082819	1
MO000082831	1
MO000082832	1
MO000082834	1
MO000082840	1
MO000082845	1
MO000082846	1
MO000082853	1
MO000082857	1
MO000082858	1
MO000082863	1
MO000082875	1
MO000082876	1
MO000082884	1
MO000082887	1
MO000082888	1
MO000082891	1
MO000082898	1
MO000082899	1
MO000082901	1
MO000082902	1
MO000082906	1
MO000082907	1
MO000082908	1
MO000082909	1
MO000082910	1
MO000082911	1
MO000082924	1
MO000082931	1
MO000082933	1
MO000082952	1
MO000082955	1
MO000082974	1
MO000082975	1
MO000082982	1
MO000082983	1
MO000082989	1
MO000083000	1
MO000083001	1
MO000083005	1
MO000083006	1
MO000083016	1
MO000083024	1
MO000083025	1
MO000083027	1
MO000083031	1
MO000083032	1
MO000083033	1
MO000083034	1
MO000083036	1
MO000083042	1
MO000083051	1
MO000083053	1
MO000083054	1
MO000083056	1
MO000083060	1
MO000083078	1
MO000083082	1
MO000083084	1
MO000083090	1
MO000083091	1
MO000083095	1
MO000083096	1
MO000083102	1
MO000083103	1
MO000083110	1
MO000083111	1
MO000083126	1
MO000083127	1
MO000083128	1
MO000083131	1
MO000083132	1
MO000083138	1
MO000083145	1
MO000083146	1
MO000083148	1
MO000083152	1
MO000083153	1
MO000083157	1
MO000083159	1
MO000083160	1
MO000083161	1
MO000083162	1
MO000083168	1
MO000083169	1
MO000083171	1
MO000083172	1
MO000083173	1
MO000083174	1
MO000083175	1
MO000083179	1
MO000083183	1
MO000083184	1
MO000083186	1
MO000083187	1
MO000083188	1
MO000083189	1
MO000083191	1
MO000083196	1
MO000083202	1
MO000083206	1
MO000083209	1
MO000083210	1
MO000083212	1
MO000083213	1
MO000083220	1
MO000083221	1
MO000083228	1
MO000083229	1
MO000083231	1
MO000083237	1
MO000083238	1
MO000083241	1
MO000083242	1
MO000083244	1
MO000083245	1
MO000083246	1
MO000083247	1
MO000083248	1
MO000083250	1
MO000083251	1
MO000083271	1
