ID	Ensembl ID	Gene symbol	Gene symbol ID	Average Intensity	FDR	Hit names	Hits	Master molecule name	Maximal radius	Ranks sum	Reachable total	Reached from set	Score	Transpath ID	UniProt ID	Z-Score
MO000271993	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000271994	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000271995	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000271996	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000271997	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000271998	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272001	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272008	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272009	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272010	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272011	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272012	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272013	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272014	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272015	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272016	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272017	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272018	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272019	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272020	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272021	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272022	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272023	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272024	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272025	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272026	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272027	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272028	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272029	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272030	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272031	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272032	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272033	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272034	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272035	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272036	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272037	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272038	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272039	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272040	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272041	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272043	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272044	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272046	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272047	ENSG00000164611		PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272048	ENSG00000087586,ENSG00000164611		AURKA,PTTG1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272053	ENSG00000135341			9.80472830566038	0.01	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TAK1(h),TAK1a(h),TAK1b(h),TAK1d(h)	9.594858	264	76129	20	0.4455038	MO000016584,MO000016585,MO000016587,MO000021242	O43318	2.4426556
MO000272054	ENSG00000135341			9.80472830566038	0.01	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TAK1(h),TAK1a(h),TAK1b(h),TAK1d(h)	9.594858	264	76129	20	0.4455038	MO000016584,MO000016585,MO000016587,MO000021242	O43318	2.4426556
MO000272055	ENSG00000135341			9.80472830566038	0.01	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TAK1(h),TAK1a(h),TAK1b(h),TAK1d(h)	9.594858	264	76129	20	0.4455038	MO000016584,MO000016585,MO000016587,MO000021242	O43318	2.4426556
MO000272056	ENSG00000135341			9.80472830566038	0.01	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TAK1(h),TAK1a(h),TAK1b(h),TAK1d(h)	9.594858	264	76129	20	0.4455038	MO000016584,MO000016585,MO000016587,MO000021242	O43318	2.4426556
MO000272140	ENSG00000135341			9.80472830566038	0.01	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TAK1(h),TAK1a(h),TAK1b(h),TAK1d(h)	9.594858	264	76129	20	0.4455038	MO000016584,MO000016585,MO000016587,MO000021242	O43318	2.4426556
MO000272188	ENSG00000116478		HDAC1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272189	ENSG00000116478		HDAC1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272203	ENSG00000082701			33.167216033505284	0.007	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000129437","MO000257758"]	GSK3beta-isoform1(h),GSK3beta-isoform2(h)	9.312987	70	75611	18	0.4123768	MO000057456,MO000080970	P49841	2.447315
MO000272211	ENSG00000175387		SMAD2	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272212	ENSG00000175387		SMAD2	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272213	ENSG00000136997	MYC		NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272260	ENSG00000141510		TP53	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272324	ENSG00000148737	TCF7L2		NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272325	ENSG00000148737	TCF7L2		NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272329	ENSG00000148737	TCF7L2		NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272332	ENSG00000148737	TCF7L2		NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272354	ENSG00000140464		PML	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272355	ENSG00000140464,ENSG00000175387		PML,SMAD2	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272356	ENSG00000175387		SMAD2	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272384	ENSG00000066136	NFYC		20.43126799168169	0.009	["NF-YC(h)","TFII-I(h)"]	["MO000019622","MO000079072"]	NF-YC(h)	5.6901345	206	82	2	0.23812184	MO000079072	Q13952	7.7015395
MO000272401	ENSG00000140464		PML	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272474	ENSG00000141510		TP53	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272475	ENSG00000141510		TP53	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272522	ENSG00000175387		SMAD2	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272549	ENSG00000175387		SMAD2	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272683	ENSG00000140464		PML	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272696	ENSG00000179295		PTPN11	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272731	ENSG00000160691,ENSG00000177885		GRB2,SHC1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272733	ENSG00000160691		SHC1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272734	ENSG00000160691		SHC1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272735	ENSG00000160691,ENSG00000177885		GRB2,SHC1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272742	ENSG00000107643		MAPK8	24.878764667950193	0.005	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	JNK1(h),JNK1alpha1(h),JNK1beta1(h)	8.873051	185	92408	21	0.6949053	MO000007821,MO000030998,MO000033485	P45983-3	3.0624542
MO000272745	ENSG00000107643		MAPK8	24.878764667950193	0.005	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	JNK1(h),JNK1alpha1(h),JNK1beta1(h)	8.873051	185	92408	21	0.6949053	MO000007821,MO000030998,MO000033485	P45983-3	3.0624542
MO000272747	ENSG00000107643		MAPK8	24.878764667950193	0.005	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	JNK1(h),JNK1alpha1(h),JNK1beta1(h)	8.873051	185	92408	21	0.6949053	MO000007821,MO000030998,MO000033485	P45983-3	3.0624542
MO000272748	ENSG00000107643		MAPK8	24.878764667950193	0.005	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	JNK1(h),JNK1alpha1(h),JNK1beta1(h)	8.873051	185	92408	21	0.6949053	MO000007821,MO000030998,MO000033485	P45983-3	3.0624542
MO000272793	ENSG00000177885		GRB2	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272794	ENSG00000160691,ENSG00000177885		GRB2,SHC1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272829	ENSG00000154229		PRKCA	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272831	ENSG00000116478		HDAC1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000272833	ENSG00000120948			671.411511011685	0.009	["RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TDP43(h)	9.526311	190	62147	19	0.30838662	MO000145171	Q13148	2.116827
MO000272834	ENSG00000120948			671.411511011685	0.009	["RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TDP43(h)	9.526311	190	62147	19	0.30838662	MO000145171	Q13148	2.116827
MO000272835	ENSG00000102081,ENSG00000120948			671.411511011685	0.009	["RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	FMRP(h),TDP43(h)	9.526311	190	62174	19	0.30838662	MO000145171,MO000166164	Q06787-5,Q06787-6,Q06787-8,Q13148	2.119671
MO000272836	ENSG00000120948			671.411511011685	0.009	["RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TDP43(h)	9.526311	190	62147	19	0.30838662	MO000145171	Q13148	2.116827
MO000272837	ENSG00000120948,ENSG00000124214			671.411511011685	0.016	["RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	STAU1(h),TDP43(h)	9.526311	190	66013	19	0.32408172	MO000065171,MO000145171	O95793-2,O95793-3,Q13148	2.116827
MO000272838	ENSG00000120948			671.411511011685	0.009	["RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TDP43(h)	9.526311	190	62147	19	0.30838662	MO000145171	Q13148	2.116827
MO000272839	ENSG00000120948			671.411511011685	0.009	["RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TDP43(h)	9.526311	190	62147	19	0.30838662	MO000145171	Q13148	2.116827
MO000272840	ENSG00000120948			671.411511011685	0.009	["RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TDP43(h)	9.526311	190	62147	19	0.30838662	MO000145171	Q13148	2.116827
MO000272841	ENSG00000120948			671.411511011685	0.009	["RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TDP43(h)	9.526311	190	62147	19	0.30838662	MO000145171	Q13148	2.116827
MO000272842	ENSG00000120948			671.411511011685	0.009	["RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TDP43(h)	9.526311	190	62147	19	0.30838662	MO000145171	Q13148	2.116827
MO000272843	ENSG00000120948			671.411511011685	0.009	["RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TDP43(h)	9.526311	190	62147	19	0.30838662	MO000145171	Q13148	2.116827
MO000272844	ENSG00000120948			671.411511011685	0.009	["RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TDP43(h)	9.526311	190	62147	19	0.30838662	MO000145171	Q13148	2.116827
